0,0
1,0.0008258508329
2,0.001651691603
3,0.002477512248
4,0.003303302705
5,0.004129052912
6,0.004954752808
7,0.005780392332
8,0.006605961424
9,0.007431450025
10,0.008256848075
11,0.009082145518
12,0.009907332298
13,0.01073239836
14,0.01155733365
15,0.01238212812
16,0.01320677172
17,0.0140312544
18,0.01485556611
19,0.0156796968
20,0.01650363645
21,0.01732737501
22,0.01815090244
23,0.0189742087
24,0.01979728377
25,0.02062011762
26,0.02144270021
27,0.02226502154
28,0.02308707157
29,0.02390884029
30,0.02473031769
31,0.02555149376
32,0.02637235849
33,0.02719290189
34,0.02801311395
35,0.02883298467
36,0.02965250408
37,0.03047166218
38,0.03129044899
39,0.03210885454
40,0.03292686885
41,0.03374448195
42,0.0345616839
43,0.03537846471
44,0.03619481446
45,0.03701072318
46,0.03782618094
47,0.03864117779
48,0.03945570382
49,0.04026974909
50,0.04108330369
51,0.04189635769
52,0.04270890121
53,0.04352092433
54,0.04433241716
55,0.04514336982
56,0.04595377242
57,0.04676361508
58,0.04757288795
59,0.04838158116
60,0.04918968485
61,0.04999718918
62,0.05080408431
63,0.05161036041
64,0.05241600765
65,0.05322101622
66,0.05402537631
67,0.05482907811
68,0.05563211185
69,0.05643446772
70,0.05723613595
71,0.05803710679
72,0.05883737045
73,0.05963691721
74,0.0604357373
75,0.06123382101
76,0.0620311586
77,0.06282774036
78,0.06362355658
79,0.06441859757
80,0.06521285365
81,0.06600631512
82,0.06679897233
83,0.06759081561
84,0.06838183532
85,0.06917202182
86,0.06996136548
87,0.07074985668
88,0.07153748582
89,0.07232424329
90,0.07311011952
91,0.07389510492
92,0.07467918994
93,0.07546236501
94,0.0762446206
95,0.07702594717
96,0.07780633521
97,0.0785857752
98,0.07936425764
99,0.08014177306
100,0.08091831198
101,0.08169386493
102,0.08246842247
103,0.08324197515
104,0.08401451356
105,0.08478602828
106,0.08555650991
107,0.08632594905
108,0.08709433635
109,0.08786166242
110,0.08862791793
111,0.08939309354
112,0.09015717992
113,0.09092016777
114,0.09168204778
115,0.09244281067
116,0.09320244718
117,0.09396094804
118,0.09471830402
119,0.09547450589
120,0.09622954443
121,0.09698341044
122,0.09773609474
123,0.09848758816
124,0.09923788154
125,0.09998696573
126,0.1007348316
127,0.1014814701
128,0.102226872
129,0.1029710284
130,0.10371393
131,0.104455568
132,0.1051959332
133,0.1059350166
134,0.1066728092
135,0.1074093021
136,0.1081444862
137,0.1088783526
138,0.1096108923
139,0.1103420965
140,0.1110719562
141,0.1118004625
142,0.1125276066
143,0.1132533795
144,0.1139777725
145,0.1147007767
146,0.1154223834
147,0.1161425836
148,0.1168613687
149,0.1175787298
150,0.1182946583
151,0.1190091454
152,0.1197221824
153,0.1204337607
154,0.1211438715
155,0.1218525062
156,0.1225596561
157,0.1232653127
158,0.1239694674
159,0.1246721115
160,0.1253732366
161,0.126072834
162,0.1267708952
163,0.1274674118
164,0.1281623753
165,0.1288557771
166,0.1295476088
167,0.1302378621
168,0.1309265285
169,0.1316135995
170,0.1322990669
171,0.1329829222
172,0.1336651572
173,0.1343457636
174,0.135024733
175,0.1357020571
176,0.1363777278
177,0.1370517367
178,0.1377240757
179,0.1383947366
180,0.1390637112
181,0.1397309913
182,0.1403965688
183,0.1410604357
184,0.1417225838
185,0.1423830051
186,0.1430416914
187,0.1436986348
188,0.1443538274
189,0.145007261
190,0.1456589277
191,0.1463088196
192,0.1469569289
193,0.1476032474
194,0.1482477675
195,0.1488904812
196,0.1495313808
197,0.1501704584
198,0.1508077061
199,0.1514431164
200,0.1520766813
201,0.1527083932
202,0.1533382445
203,0.1539662273
204,0.1545923342
205,0.1552165573
206,0.1558388892
207,0.1564593223
208,0.1570778489
209,0.1576944616
210,0.1583091529
211,0.1589219152
212,0.1595327411
213,0.1601416231
214,0.1607485539
215,0.1613535259
216,0.161956532
217,0.1625575646
218,0.1631566166
219,0.1637536805
220,0.1643487491
221,0.1649418153
222,0.1655328716
223,0.166121911
224,0.1667089262
225,0.1672939101
226,0.1678768556
227,0.1684577556
228,0.169036603
229,0.1696133907
230,0.1701881118
231,0.1707607591
232,0.1713313258
233,0.1718998049
234,0.1724661894
235,0.1730304725
236,0.1735926472
237,0.1741527068
238,0.1747106444
239,0.1752664532
240,0.1758201264
241,0.1763716573
242,0.1769210392
243,0.1774682653
244,0.1780133291
245,0.1785562238
246,0.1790969429
247,0.1796354797
248,0.1801718278
249,0.1807059804
250,0.1812379313
251,0.1817676738
252,0.1822952015
253,0.1828205081
254,0.183343587
